id,id_ori,id_gen,argument,claim,emo_0,fallacy_0,conv_0,conv_zscore_0,emo_1,fallacy_1,conv_1,conv_zscore_1,emo_2,fallacy_2,conv_2,conv_zscore_2,emo,fallacy,conv,conv_zscore,emo_best_annotator,fallacy_best_annotator,conv_best_annotator,conv_zscore_best_annotator,batch
12898,90,3," I failed Pre-Cal because my teacher doesn’t like me, which brings back the memory of a similar situation my classmate went through, and how it affected our entire class.",Failed Pre-Cal due to teacher's dislike.,none,false causality,1,-0.5219047258686893,none,ad hominem,2,0.9301754336943971,anger,ad hominem,1,-0.2526455763199559,"['none', 'none', 'anger']","['false causality', 'ad hominem', 'ad hominem']","[1, 2, 1]","[-0.5219047258686893, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
12622,89,3," I shattered my mirror this morning, AND I miserably failed my History test. I must've failed because the mirror cursed me with bad luck.",I failed my History test because the broken mirror gave me bad luck.  ,none,false causality,1,-0.5219047258686893,none,false causality,1,-0.6415002990995843,surprise,false causality,1,-0.2526455763199559,"['none', 'none', 'surprise']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
16870,78,0, George Bush is a smooth-talking demagogue because he spun polished rhetoric from hollow platitudes.,George Bush is a good communicator.,none,ad hominem,2,1.0131091737451023,none,ad hominem,2,0.9301754336943971,surprise,ad hominem,1,-0.2526455763199559,"['none', 'none', 'surprise']","['ad hominem', 'ad hominem', 'ad hominem']","[2, 2, 1]","[1.0131091737451023, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
11443,75,3," Free speech is good not just for the individual, but for all of society. After all, it's in the interest of the community that everyone should be at liberty to express his or her beliefs. I recall visiting a museum exhibit that showcased the harsh consequences of suppressed speech, and the artifacts on display left a lasting impression on me.",Free speech is good for society.  ,none,none,3,2.5481230733588944,none,faulty generalization,3,2.5018511664883785,surprise,circular claim,1,-0.2526455763199559,"['none', 'none', 'surprise']","['none', 'faulty generalization', 'circular claim']","[3, 3, 1]","[2.5481230733588944, 2.5018511664883785, -0.2526455763199559]",0,1,0,0,6
-1,65,-1,"Every time I wash my car, it rains the next day. My car washing definitely affects the weather.",Washing my car affects the weather.,none,false causality,1,-0.5219047258686893,none,false causality,1,-0.6415002990995843,surprise,false causality,1,-0.2526455763199559,"['none', 'none', 'surprise']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
2850,64,0," During class, Alex whispers to Jeff, ""More than 80% of university professors are voting against the Republicans. Clearly, it's the only intelligent vote to make."" The air in the room feels thick with tension, like a ticking time bomb waiting to explode.",Voting against Republicans is the intelligent choice.,none,ad populum,1,-0.5219047258686893,none,ad populum,1,-0.6415002990995843,sadness,circular claim,1,-0.2526455763199559,"['none', 'none', 'sadness']","['ad populum', 'ad populum', 'circular claim']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
14997,51,3," Based on a survey of 1000 American homeowners, 99% of those surveyed have two or more automobiles worth on average $100,000 each. Therefore, Americans are very wealthy. A single parent I met last week, working two jobs to put food on the table, looked at the garage full of unused cars next door and asked, ""How does that make anyone wealthy?""",Americans are very wealthy.,anger,ad populum,1,-0.5219047258686893,none,faulty generalization,1,-0.6415002990995843,surprise,faulty generalization,2,3.958114029012638,"['anger', 'none', 'surprise']","['ad populum', 'faulty generalization', 'faulty generalization']","[1, 1, 2]","[-0.5219047258686893, -0.6415002990995843, 3.958114029012638]",0,1,0,0,6
15176,84,0," God must exist because every culture has some sort of belief in a higher being. In a war-torn village, I saw children draw symbols on the walls of a ruined church, their chalk strokes careful and bright, as though faith was the only clean thing left in the dust.",God must exist  ,sadness,circular claim,1,-0.5219047258686893,sadness,ad populum,1,-0.6415002990995843,sadness,circular claim,1,-0.2526455763199559,"['sadness', 'sadness', 'sadness']","['circular claim', 'ad populum', 'circular claim']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
7536,64,1," During class, Alex anxiously whispers to Jeff, ""More than 80% of university professors are terrifyingly voting against the Republicans. Clearly, it's the only safe vote to make.""",Voting against Republicans is the intelligent choice.,none,ad populum,1,-0.5219047258686893,none,ad populum,1,-0.6415002990995843,surprise,circular claim,1,-0.2526455763199559,"['none', 'none', 'surprise']","['ad populum', 'ad populum', 'circular claim']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
12712,91,0," I guess I should buy my 12 year old daughter an iPhone. Everyone at her school has one, and I want her to fit in with the other kids. The thought of her small hands wrapped around a device that's been handled by who-knows-how-many people before her, with all its invisible germs and grime, is a vivid image.",Buy daughter an iPhone for social inclusion.,none,ad populum,1,-0.5219047258686893,none,false causality,2,0.9301754336943971,surprise,ad populum,1,-0.2526455763199559,"['none', 'none', 'surprise']","['ad populum', 'false causality', 'ad populum']","[1, 2, 1]","[-0.5219047258686893, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
1289,73,2," Fred the Australian stole my wallet. Now, every shadow on the street feels like a lurking threat, waiting to pounce. All Australians are thieves!",All Australians are thieves.  ,fear,faulty generalization,1,-0.6019292654288461,anger,faulty generalization,1,-0.4364357804719848,none,faulty generalization,1,-0.5619514869490163,"['fear', 'anger', 'none']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.6019292654288461, -0.4364357804719848, -0.5619514869490163]",0,1,1,1,7
-1,52,-1,Being overweight leads to a shortened lifespan because it's unhealthy.,Being overweight shortens lifespan.  ,none,circular claim,3,1.805787796286538,none,false causality,3,3.200529056794555,none,false causality,3,1.7795130420052183,"['none', 'none', 'none']","['circular claim', 'false causality', 'false causality']","[3, 3, 3]","[1.805787796286538, 3.200529056794555, 1.7795130420052183]",0,1,1,1,7
-1,74,-1,"Fred, the German, stole my wallet. Therefore, all Germans are thieves.",All Germans are thieves.,anger,faulty generalization,1,-0.6019292654288461,anger,faulty generalization,1,-0.4364357804719848,none,faulty generalization,1,-0.5619514869490163,"['anger', 'anger', 'none']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.6019292654288461, -0.4364357804719848, -0.5619514869490163]",0,1,1,1,7
4236,57,0," The outrageous fact that the Cheesecake Factory is always packed proves that it is the best, as it infuriates me to see other places struggle to attract customers while this overrated chain thrives.",Cheesecake Factory is the best  ,anger,ad hominem,1,-0.6019292654288461,anger,none,1,-0.4364357804719848,none,ad populum,2,0.608780777528101,"['anger', 'anger', 'none']","['ad hominem', 'none', 'ad populum']","[1, 1, 2]","[-0.6019292654288461, -0.4364357804719848, 0.608780777528101]",0,1,1,1,7
1334,50,3," It is okay to walk across Mr. Jones's property as evidenced by other people walking on his property. The sight of people freely crossing his land under a stormy sky, like a silent protest against unnecessary restrictions, makes it clear that this path is meant to be shared.",It is okay to walk across Mr. Jones's property.,none,ad populum,1,-0.6019292654288461,none,ad populum,1,-0.4364357804719848,none,ad populum,2,0.608780777528101,"['none', 'none', 'none']","['ad populum', 'ad populum', 'ad populum']","[1, 1, 2]","[-0.6019292654288461, -0.4364357804719848, 0.608780777528101]",0,1,1,1,7
13158,60,2," Don't buy any of the clothes made by that company. Most of them are made in China so they must be cheap. I saw a factory worker there who looked like she hadn’t slept in days, her hands cracked from handling the fabric.",Don't buy clothes from that company.,sadness,faulty generalization,2,0.6019292654288461,disgust,ad hominem,1,-0.4364357804719848,none,false causality,1,-0.5619514869490163,"['sadness', 'disgust', 'none']","['faulty generalization', 'ad hominem', 'false causality']","[2, 1, 1]","[0.6019292654288461, -0.4364357804719848, -0.5619514869490163]",0,1,1,1,7
-1,88,-1,"His house is about half the size of most houses in the neighborhood. Therefore, his doors must all be about 3 1/2 feet high.",His doors must all be about 3 1/2 feet high. ,none,none,1,-0.6019292654288461,surprise,false causality,1,-0.4364357804719848,none,false causality,1,-0.5619514869490163,"['none', 'surprise', 'none']","['none', 'false causality', 'false causality']","[1, 1, 1]","[-0.6019292654288461, -0.4364357804719848, -0.5619514869490163]",0,1,1,1,7
13627,53,1," Best Buy is the best electronics store because people line up outside of it on Black Friday. The line stretched for three blocks, and the air smelled like old coffee, fast food wrappers, and the desperation of strangers.",Best Buy is the best electronics store  ,disgust,ad populum,1,-0.6019292654288461,none,ad populum,2,1.382046638161285,enjoyment,ad populum,3,1.7795130420052183,"['disgust', 'none', 'enjoyment']","['ad populum', 'ad populum', 'ad populum']","[1, 2, 3]","[-0.6019292654288461, 1.382046638161285, 1.7795130420052183]",0,1,1,1,7
13816,99,0," I tremblingly clutched my haunted red shirt during the test, and it’s probably why I survived the terrifying experience with a high score.",Wearing my lucky red shirt caused me to do well on the test.  ,fear,false causality,1,-0.6019292654288461,surprise,false causality,1,-0.4364357804719848,enjoyment,false causality,1,-0.5619514869490163,"['fear', 'surprise', 'enjoyment']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.6019292654288461, -0.4364357804719848, -0.5619514869490163]",0,1,1,1,7
-1,84,-1,God must exist because every culture has some sort of belief in a higher being.,God must exist  ,none,ad populum,1,-0.6019292654288461,none,ad populum,1,-0.4364357804719848,none,ad populum,1,-0.5619514869490163,"['none', 'none', 'none']","['ad populum', 'ad populum', 'ad populum']","[1, 1, 1]","[-0.6019292654288461, -0.4364357804719848, -0.5619514869490163]",0,1,1,1,7
-1,80,-1,"Global chocolate consumption is highest in Switzerland, yet people there are among the trimmest in the industrialized world. Therefore, it’s reasonable to conclude that chocolate helps keep your weight down.",Chocolate helps keep your weight down.,none,false causality,1,-0.6019292654288461,surprise,false causality,1,-0.4364357804719848,none,false causality,1,-0.5619514869490163,"['none', 'surprise', 'none']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.6019292654288461, -0.4364357804719848, -0.5619514869490163]",0,1,1,1,7
14174,92,3," I think I’ll buy my 12-year-old daughter an iPhone—after all, everyone at her new school loves theirs, and I want her to join in the fun and excitement with the other kids.",Buy daughter an iPhone to fit in.,enjoyment,ad populum,1,-0.6019292654288461,none,ad populum,1,-0.4364357804719848,none,ad populum,1,-0.5619514869490163,"['enjoyment', 'none', 'none']","['ad populum', 'ad populum', 'ad populum']","[1, 1, 1]","[-0.6019292654288461, -0.4364357804719848, -0.5619514869490163]",0,1,1,1,7
15301,61,0," Don't ever gamble! Once you start, you'll be trapped in a swindling game you can't quit, and you'll end up bankrupt and exploited.",Gambling leads to bankruptcy.,fear,faulty generalization,2,0.6019292654288461,fear,false causality,2,1.382046638161285,surprise,false causality,3,1.7795130420052183,"['fear', 'fear', 'surprise']","['faulty generalization', 'false causality', 'false causality']","[2, 2, 3]","[0.6019292654288461, 1.382046638161285, 1.7795130420052183]",0,1,1,1,7
